day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,day_sin,day_cos,dewpoint_3,humidity_3,cloud_3,temp_diff,temp_rel,temp_rel_log,windspeed_log,wet_bulb,wet_bulb_2,log_pressure_dewpoint_2,log_cloud_sunshine,cloudtest,sin_day2,cos_day2,cloud_sunshine,cloud_humidity,dewpoint_temp,cloud_sunshine_2,cloud_humidity_2,dewpoint_temp_3,day_windowed,pressure_windowed,maxtemp_windowed,temparature_windowed,mintemp_windowed,dewpoint_windowed,humidity_windowed,cloud_windowed,sunshine_windowed,winddirection_windowed,windspeed_windowed,day_sin_windowed,day_cos_windowed,dewpoint_3_windowed,humidity_3_windowed,cloud_3_windowed,temp_diff_windowed,temp_rel_windowed,temp_rel_log_windowed,windspeed_log_windowed,wet_bulb_windowed,wet_bulb_2_windowed,log_pressure_dewpoint_2_windowed,log_cloud_sunshine_windowed,cloudtest_windowed,sin_day2_windowed,cos_day2_windowed,cloud_sunshine_windowed,cloud_humidity_windowed,dewpoint_temp_windowed,cloud_sunshine_2_windowed,cloud_humidity_2_windowed,dewpoint_temp_3_windowed,wind_sector_East,wind_sector_North,wind_sector_South,wind_sector_West,rainfall
222,1008.5,31.7,28.2,26.5,24.2,87.0,87.0,2.6,220.0,13.2,-0.6287628145958345,-0.7775971469736268,14172.488,658503.0,658503.0,5.199999999999999,1.196226369953722,0.17917191015521006,2.580216829592325,26.866666666666664,721.8177777777776,102.9018403248621,5.758270659940271,0,0.9427611433904207,-0.3334687789181868,84.4,7569.0,0.8581559979377306,7123.360000000001,57289761.0,0.6319732948404986,221.0,1008.3666666666667,31.43333333333332,28.333333333333332,26.56666666666666,24.700000000000003,86.0,85.0,1.8666666666666618,140.0,10.766666666666717,-0.6152238259280284,-0.788227191896839,15078.578999999998,638280.0,617325.0,4.866666666666666,1.1833313107885484,0.16823419896526928,2.34709522386872,27.122222222222216,735.6477777777776,103.29637158280264,5.477705217857635,0.3333333333333333,0.945573036943245,-0.32533405073975774,83.13333333333328,7320.333333333333,0.8717327298637247,6925.453333333338,53887861.666666664,0.6626911981692786,0,0,1,0,1
223,1007.9,34.2,30.1,27.8,24.7,74.0,72.0,10.4,220.0,8.9,-0.6420547132365636,-0.7666588193001592,15069.222999999998,405224.0,373248.0,6.400000000000002,1.2302157830857632,0.2071895874007457,2.186051276738094,28.299999999999997,800.8899999999999,103.28874184691449,6.724072796548841,0,0.9398560579418955,-0.3415707691678555,61.6,5328.0,0.8205979793821269,3794.5600000000004,28387584.0,0.5525751238686314,222.0,1008.1666666666666,32.433333333333316,28.900000000000002,26.86666666666666,24.600000000000005,81.0,79.66666666666667,4.999999999999996,153.33333333333334,9.833333333333384,-0.6287007092652419,-0.7775203407014372,14893.319999999998,538365.0,514583.6666666667,5.566666666666666,1.2067861524844379,0.1878668044212103,2.2559160355135144,27.466666666666665,754.7874074074072,103.21366151469327,5.9918016332765545,0.0,0.9427378629198196,-0.33346054426600746,74.6666666666666,6485.666666666667,0.8518381699427632,5667.306666666671,42903648.333333336,0.6195073861307612,0,0,1,0,0
224,1006.7,32.8,30.1,28.1,24.3,74.0,23.0,10.4,220.0,12.4,-0.655156357209085,-0.7554933140726804,14348.907000000001,405224.0,12167.0,4.699999999999996,1.1672597449373754,0.1546589034632098,2.517696472610991,28.166666666666664,793.361111111111,102.94598688623772,5.611667185748395,0,0.9368813462954315,-0.3496474552512284,12.6,1702.0,0.8073089432787726,158.76,2896804.0,0.5261617711082032,223.0,1007.6999999999999,32.899999999999984,29.46666666666667,27.466666666666658,24.400000000000006,78.33333333333333,60.666666666666664,7.7999999999999945,220.0,11.50000000000005,-0.6419912950138277,-0.7665830934488221,14530.206,489650.3333333333,347972.6666666667,5.433333333333333,1.1979006326589534,0.180340133673055,2.4279881929804703,27.777777777777775,772.0229629629629,103.04552301933809,6.031336880745836,0.0,0.9398328492092493,-0.34156233444575695,52.86666666666661,4866.333333333333,0.8286876401995432,3692.2266666666715,29524716.333333332,0.5702367299391113,0,0,1,0,0
225,1006.0,28.9,26.1,24.6,24.9,82.0,81.0,6.5,240.0,9.1,-0.6680638642135333,-0.7441039398713608,15438.248999999998,551368.0,531441.0,4.299999999999997,1.174796700211516,0.16109511152966352,2.2082744135228043,25.699999999999996,660.4899999999998,103.40802939432565,6.421622267806518,0,0.9338372288229252,-0.35769823883312535,74.5,6642.0,0.9540229519531435,5550.25,44116164.0,0.8683133323270525,224.0,1006.8666666666667,31.96666666666665,28.76666666666667,26.83333333333333,24.633333333333336,76.66666666666667,58.666666666666664,9.099999999999994,226.66666666666666,10.133333333333384,-0.655091644886394,-0.7554186910814003,14952.126333333334,453938.6666666667,305618.6666666667,5.133333333333332,1.1907574094115516,0.17431453413120615,2.3040073876239635,27.388888888888886,751.5803703703701,103.21425270915928,6.252454083367918,0.0,0.936858211020084,-0.34963882108406974,49.566666666666606,4557.333333333333,0.8606432915380143,3167.8566666666716,25133517.333333332,0.6490167424346294,0,0,0,1,1
226,1000.3,28.7,26.0,24.7,23.3,86.0,83.0,0.1,210.0,20.2,-0.6807734094770159,-0.7324940716135792,12649.337000000001,636056.0,571787.0,4.0,1.1619432727958188,0.15009383864581466,3.005682604407159,25.099999999999998,630.0099999999999,102.00052207837992,4.526126978647638,0,0.9307239310379795,-0.36572252349726897,82.9,7138.0,0.8961538116863919,6872.410000000001,50951044.0,0.7196936470449037,225.0,1004.3333333333334,30.133333333333315,27.400000000000006,25.799999999999994,24.16666666666667,80.66666666666667,62.333333333333336,5.666666666666662,223.33333333333334,13.90000000000005,-0.6679978769665448,-0.7440304418525402,14145.497666666668,530882.6666666666,371798.3333333333,4.333333333333331,1.16799990598157,0.15528261787956246,2.5772178301803184,26.322222222222223,694.6203703703701,102.78484611964775,5.51980547740085,0.0,0.9338141687187788,-0.3576894058605409,56.66666666666661,5160.666666666667,0.8858285689727694,4193.806666666672,32654670.666666668,0.7047229168267201,0,0,1,0,1
227,1012.5,27.8,25.9,24.5,23.8,89.0,81.0,2.2,80.0,19.8,-0.6932812268869771,-0.7206671495538615,13481.272,704969.0,531441.0,3.3000000000000007,1.1346938312369865,0.12636286232958444,2.9856819377004897,25.2,635.04,102.65759865676672,5.569870057069934,0,0.9275416835791968,-0.3737197147904687,78.8,7209.0,0.9189188834394254,6209.44,51969681.0,0.7759460534896944,226.0,1006.2666666666665,28.46666666666665,26.0,24.599999999999994,24.000000000000004,85.66666666666667,81.66666666666667,2.9333333333333287,176.66666666666666,16.366666666666717,-0.6807061668591755,-0.7324217203462672,13856.286,630797.6666666666,544889.6666666666,3.866666666666666,1.1571446014147737,0.145850604168354,2.733212985210151,25.33333333333333,641.8466666666666,102.6887167098241,5.505873101174696,0.0,0.9307009478133672,-0.365713492373621,78.73333333333328,6996.333333333333,0.9230318823596536,6210.700000000004,49012296.333333336,0.7879843442872172,1,0,0,0,1
228,1012.0,28.1,25.9,24.5,23.3,78.0,83.0,2.5,80.0,19.4,-0.7055836101071774,-0.70862667826446,12649.337000000001,474552.0,571787.0,3.6000000000000014,1.1469387286963784,0.13709641797269304,2.9652730660692823,25.03333333333333,626.6677777777777,102.23531093748484,5.683579767338681,0,0.9242907221930933,-0.3816892202666588,80.5,6474.0,0.8996138648797736,6480.25,41912676.0,0.7280620941711708,227.0,1008.2666666666665,28.199999999999985,25.933333333333337,24.566666666666663,23.46666666666667,84.33333333333333,82.33333333333333,1.5999999999999954,123.33333333333333,19.80000000000005,-0.6932127488237235,-0.7205959664773003,12926.648666666668,605192.3333333334,558338.3333333334,3.633333333333334,1.1478586109097277,0.13785103964936385,2.98554586939231,25.11111111111111,630.5725925925925,102.29781055754383,5.259858934352085,0.0,0.9275187789367565,-0.37371048618479885,80.73333333333328,6940.333333333333,0.9048955200018636,6520.700000000004,48277800.333333336,0.74123393156859,1,0,0,0,1
229,1013.0,30.9,29.7,28.0,25.0,78.0,84.0,1.5,220.0,23.4,-0.7176769136759615,-0.6963762255968726,15625.0,474552.0,592704.0,2.8999999999999986,1.1035713891581647,0.09855163801421077,3.152736022363656,28.13333333333333,791.4844444444442,103.62740620359557,5.358941988364472,0,0.9209712877166347,-0.3896304495307876,82.5,6552.0,0.8417508134090635,6806.25,42928704.0,0.5964178518670926,228.0,1012.5,28.93333333333332,27.166666666666668,25.666666666666657,24.033333333333335,81.66666666666667,82.66666666666667,2.0666666666666624,126.66666666666667,20.866666666666717,-0.7055139168900387,-0.7085566844717315,13918.536333333335,551357.6666666666,565310.6666666666,3.266666666666667,1.128401316363843,0.12067030610549588,3.034563675377809,26.12222222222222,684.3974074074073,102.84010526594905,5.537463937591029,0.0,0.9242678978296416,-0.3816797948626384,80.59999999999992,6745.0,0.8867611872427542,6498.646666666671,45603687.0,0.7001419998426529,0,0,1,0,1
230,1009.9,29.1,26.7,25.4,25.4,89.0,85.0,3.3,200.0,22.0,-0.7295575540864876,-0.6839194216246105,16387.064,704969.0,614125.0,3.700000000000003,1.1456692462334943,0.13598896078287803,3.091042453358316,26.266666666666662,689.9377777777776,103.87605500774868,5.912962318953024,0,0.9175836260593937,-0.39754281428255595,81.7,7565.0,0.9513108257936019,6674.89,57229225.0,0.8609289601416666,229.0,1011.6333333333332,29.36666666666665,27.433333333333337,25.966666666666658,24.566666666666674,81.66666666666667,84.0,2.4333333333333287,166.66666666666666,21.60000000000005,-0.7176060259565422,-0.6963074418286478,14887.133666666667,551357.6666666666,592872.0,3.400000000000001,1.132059788029346,0.12387900558992708,3.0696838472637515,26.477777777777774,702.6966666666664,103.24625738294303,5.6518280248853925,0.0,0.9209485453230406,-0.3896208280266675,81.5666666666666,6863.666666666667,0.897558501360813,6653.796666666672,47356868.333333336,0.7284696353933103,0,0,1,0,1
231,1003.8,29.1,28.7,27.7,24.5,93.0,84.0,1.6,230.0,27.1,-0.7412220108485957,-0.6712599575675315,14706.125,804357.0,592704.0,1.4000000000000021,1.0505414783198022,0.04930572488307157,3.299533727885655,27.299999999999997,745.2899999999998,103.04731312581966,5.398162701517753,0,0.9141279881853338,-0.40542572835999724,82.4,7812.0,0.853658506841167,6789.760000000001,61027344.0,0.622088993460527,230.0,1008.9,29.699999999999985,28.36666666666667,27.033333333333328,24.96666666666667,86.66666666666667,84.33333333333333,2.133333333333329,216.66666666666666,24.166666666666718,-0.7294854928703484,-0.6838518682630049,15572.729666666666,661292.6666666666,599844.3333333334,2.666666666666668,1.0999273712371538,0.09461544122671993,3.181104067869209,27.23333333333333,742.2374074074072,103.51692477905463,5.556689002945084,0.0,0.9175609673204542,-0.39753299739111353,82.19999999999995,7309.666666666667,0.8822400486812775,6756.966666666672,53728424.333333336,0.6931452684897624,0,0,0,1,1
232,1011.1,33.0,30.1,27.5,24.2,70.0,39.0,9.5,10.0,28.3,-0.7526668275320083,-0.6584015846980489,14172.488,343000.0,59319.0,5.5,1.1999999563636379,0.18232152043031885,3.342861804649192,28.133333333333333,791.4844444444444,102.95403244982349,6.040254711277414,0,0.9106046300942162,-0.4132786077829042,29.5,2730.0,0.803986684252934,870.25,7452900.0,0.5196926418918009,231.0,1008.2666666666665,30.399999999999988,28.5,26.86666666666666,24.700000000000003,84.0,69.33333333333333,4.799999999999995,146.66666666666666,25.80000000000005,-0.7411487974890306,-0.6711936546300636,15088.559,617442.0,422049.3333333333,3.533333333333335,1.1320702269723115,0.12253873536542263,3.2444793286310545,27.23333333333333,742.2374074074073,103.2924668611306,5.783793243916064,0.0,0.914105414779648,-0.40541571680848576,64.53333333333327,6035.666666666667,0.8696520056292343,4778.300000000006,41903156.333333336,0.6675701984979985,0,1,0,0,0
233,1005.3,31.0,27.2,26.2,24.9,82.0,86.0,1.6,80.0,28.7,-0.7638886127905429,-0.64534811322955,15438.248999999998,551368.0,636056.0,4.800000000000001,1.1832060617096922,0.16822775555015682,3.3568971227655755,26.43333333333333,698.721111111111,103.39388736162647,5.42141956368202,0,0.9070138128026358,-0.42110087079608965,84.4,7052.0,0.9154411428146638,7123.360000000001,49730704.0,0.7671694166610383,232.0,1006.7333333333332,31.033333333333317,28.666666666666668,27.133333333333326,24.533333333333335,81.66666666666667,69.66666666666667,4.233333333333329,106.66666666666667,28.033333333333385,-0.7525924837237157,-0.6583365518317102,14772.287333333332,566241.6666666666,429359.6666666667,3.900000000000001,1.1445824987977107,0.13328500028784887,3.3330975517668073,27.288888888888888,745.1651851851851,103.13174431242321,5.61994565882573,0.0,0.9105821436940621,-0.41326840231299705,65.43333333333328,5864.666666666667,0.8576954446362549,4927.790000000005,39403649.333333336,0.636317017337789,1,0,0,0,1
234,1011.2,28.3,26.4,25.5,24.8,82.0,79.0,2.4,60.0,13.7,-0.7748840413670406,-0.6321034111873488,15252.992000000002,551368.0,493039.0,2.8000000000000007,1.1098038780469068,0.10418331326912605,2.617395832834079,25.866666666666664,669.0844444444443,103.43410610290232,5.605802066295997,0,0.9033558023246845,-0.4288919379124835,76.6,6478.0,0.939393903810837,5867.5599999999995,41964484.0,0.8289783959334209,233.0,1009.1999999999999,30.76666666666665,27.900000000000002,26.39999999999999,24.633333333333336,78.0,68.0,4.499999999999996,50.0,23.56666666666672,-0.7638131605631973,-0.6452843697049826,14954.576333333333,481912.0,396138.0,4.366666666666667,1.1643366320400788,0.15157752974986705,3.1057182534162826,26.811111111111106,719.7633333333333,103.2606753047841,5.6891587804184764,0.0,0.9069914150738456,-0.4210904721638258,63.49999999999994,5420.0,0.8862739102928116,4620.390000000004,33049362.666666668,0.7052801514954203,1,0,0,0,1
235,1008.2,28.4,26.8,24.7,24.3,92.0,88.0,0.3,110.0,15.9,-0.7856498550787144,-0.6186714032625032,14348.907000000001,778688.0,681472.0,3.6999999999999993,1.1497975242996954,0.13958586104739973,2.766319109226186,25.96666666666667,674.2677777777778,102.97617274305033,4.751000634199631,1,0.8996308696522434,-0.4366512319560639,87.7,8096.0,0.9067163840777468,7691.290000000001,65545216.0,0.7454429127844839,234.0,1008.2333333333332,29.233333333333317,26.8,25.466666666666658,24.666666666666668,85.33333333333333,84.33333333333333,1.4333333333333285,83.33333333333333,19.433333333333383,-0.7748075030787659,-0.6320409758931341,15013.382666666666,627141.3333333334,603522.3333333334,3.766666666666667,1.1476024880187647,0.13733230995556067,2.913537354941947,26.08888888888889,680.6911111111111,103.26805540252637,5.25940742139255,0.3333333333333333,0.9033334949265214,-0.4288813468882123,82.89999999999993,7208.666666666667,0.9205171435677492,6894.070000000004,52413468.0,0.7805302417929814,1,0,0,0,1
236,1013.0,29.4,26.5,24.8,22.3,76.0,84.0,4.8,20.0,5.9,-0.7961828637826154,-0.6050560696488494,11089.567000000001,438976.0,592704.0,4.599999999999998,1.1854838231659748,0.17015098085111952,1.7749523509116738,25.099999999999998,630.0099999999999,101.40714652315907,6.20050917404269,0,0.895839290734909,-0.4443781781046132,79.2,6384.0,0.8415094022071924,6272.64,40755456.0,0.5959048473345065,235.0,1010.7999999999998,28.699999999999985,26.566666666666666,24.99999999999999,23.800000000000008,83.33333333333333,83.66666666666667,2.499999999999995,63.333333333333336,11.833333333333385,-0.7855722534094568,-0.6186102946995672,13563.822,589677.3333333334,589071.6666666666,3.6999999999999993,1.1483617418375258,0.13797338505588155,2.3862224309906463,25.644444444444442,657.7874074074074,102.60580845637058,5.519103958179439,0.3333333333333333,0.8996086542372789,-0.4366404493243869,81.16666666666661,6986.0,0.8958732300319254,6610.4966666666705,49421718.666666664,0.7234420520174708,0,1,0,0,1
237,1011.4,29.1,26.8,24.9,22.1,75.0,46.0,8.3,140.0,9.1,-0.8064799463209447,-0.5912614448635782,10793.861000000003,421875.0,97336.0,4.200000000000003,1.1686746518604558,0.1558703305461432,2.2082744135228043,25.233333333333334,636.7211111111112,101.20182232932459,6.080162001869269,0,0.8919813464595485,-0.45207220393230424,37.7,3450.0,0.8246268349019837,1421.2900000000002,11902500.0,0.5607540131126951,236.0,1010.8666666666667,28.96666666666665,26.700000000000003,24.799999999999994,22.900000000000006,81.0,72.66666666666667,4.466666666666662,90.0,10.300000000000052,-0.7961042217274249,-0.6049963059249769,12077.445000000002,546513.0,457170.6666666667,4.166666666666667,1.1679853331087087,0.1552023908148873,2.2498486245535547,25.433333333333334,646.9996296296297,101.86171386517799,5.6772239367038635,0.3333333333333333,0.8958171689489003,-0.44436720466432716,68.19999999999995,5976.666666666667,0.857617540395641,5128.406666666672,39401057.333333336,0.6340339244105623,0,0,1,0,1
238,1006.7,31.9,29.2,26.2,25.4,81.0,84.0,2.0,230.0,33.5,-0.8165380514459157,-0.5772916165517278,16387.064,531441.0,592704.0,5.699999999999999,1.2175572054367478,0.19684656085580948,3.5115454388310208,27.93333333333333,780.2711111111109,103.8114374956343,5.541263545158427,0,0.8880573226294932,-0.45973273945210397,82.0,6804.0,0.8698629839088019,6724.0,46294416.0,0.6581919265577424,237.0,1010.3666666666667,30.133333333333315,27.500000000000004,25.299999999999994,23.26666666666667,77.33333333333333,71.33333333333333,5.033333333333329,130.0,16.166666666666718,-0.8064002871831586,-0.5912030436880519,12756.830666666669,464097.3333333333,427581.3333333333,4.833333333333333,1.190571893487726,0.17428929075102387,2.4982574010884995,26.08888888888889,682.334074074074,102.14013544937266,5.9406449070234615,0.0,0.8919593199413169,-0.4520610404963405,66.29999999999994,5546.0,0.8453330736726593,4805.976666666672,32984124.0,0.6049502623349816,0,0,0,1,1
239,1011.4,31.9,28.7,26.8,24.5,81.0,69.0,5.5,70.0,29.3,-0.8263541987239094,-0.5631507242749187,14706.125,531441.0,328509.0,5.099999999999998,1.1902984630485647,0.17420408496055564,3.3775875160230218,27.299999999999997,745.2899999999998,103.20035355442818,6.120297418950951,0,0.8840675099433637,-0.4673592171580021,63.5,5589.0,0.853658506841167,4032.25,31236921.0,0.622088993460527,238.0,1009.8333333333334,30.96666666666665,28.233333333333338,25.966666666666658,24.000000000000004,79.0,66.33333333333333,5.266666666666662,146.66666666666666,23.966666666666722,-0.8164573988302566,-0.5772345952300749,13962.35,494919.0,339516.3333333333,5.0,1.1921767734485893,0.17564032545416927,3.032469122792282,26.822222222222223,720.7607407407407,102.73787112646234,5.9139076553262155,0.0,0.8880353930108019,-0.4597213868474701,61.066666666666606,5281.0,0.8493827752173176,4059.1800000000044,29811279.0,0.6136783110436551,1,0,0,0,1
240,1014.4,30.5,27.2,26.0,25.2,88.0,83.0,3.6,230.0,20.0,-0.8359254794186365,-0.5488429582847199,16003.007999999998,681472.0,571787.0,4.5,1.1730768779585816,0.15963010713034617,2.995732273553991,26.53333333333333,704.0177777777777,103.81159069110878,5.9568731023383625,0,0.8800122039735357,-0.47495107206704995,79.4,7304.0,0.9264705541738767,6304.360000000001,53348416.0,0.7952338579447664,239.0,1010.8333333333331,31.433333333333312,28.36666666666667,26.333333333333325,25.033333333333335,83.33333333333333,78.66666666666667,3.6999999999999953,176.66666666666666,27.60000000000005,-0.8262725765294872,-0.5630950997037888,15698.732333333333,581451.3333333334,497666.6666666667,5.099999999999999,1.1936441821479649,0.17689358431557023,3.294955076136011,27.255555555555556,743.192962962963,103.60779391372375,5.87281135548258,0.0,0.8840456788487976,-0.4673476762257187,74.96666666666661,6565.666666666667,0.8833306816412819,5686.870000000005,43626584.333333336,0.6918382593210123,0,0,0,1,1
241,1011.1,31.0,28.1,26.8,24.9,78.0,60.0,8.4,140.0,12.0,-0.8452490573530634,-0.5343725582809785,15438.248999999998,474552.0,216000.0,4.199999999999999,1.156716374749389,0.14558527965490306,2.4849066497880004,27.03333333333333,730.801111111111,103.51079747717306,6.35158355344927,0,0.8758917051442429,-0.4825077417612185,51.6,4680.0,0.8861209649067271,2662.56,21902400.0,0.6957913657987415,240.0,1012.2999999999998,31.133333333333315,28.0,26.533333333333328,24.86666666666667,82.33333333333333,70.66666666666667,5.833333333333329,146.66666666666666,20.433333333333383,-0.8358429118318697,-0.5487887469468724,15382.460666666666,562488.3333333334,372098.6666666667,4.599999999999999,1.1733639052521785,0.15980649058193477,2.952742146455004,26.955555555555552,726.7029629629628,103.50758057423667,6.142918024912862,0.0,0.8799904730203808,-0.4749393436620902,64.83333333333327,5857.666666666667,0.8887500086405903,4333.056666666671,35495912.333333336,0.7043714057346785,0,0,1,0,1
242,1008.4,28.9,26.9,25.4,25.4,89.0,88.0,1.1,230.0,39.7,-0.8543221697498269,-0.5197438121555157,16387.064,704969.0,681472.0,3.5,1.1377952307954633,0.12909238172381757,3.681351187693145,26.399999999999995,696.9599999999997,103.84578855310086,5.230573714461517,1,0.8717063187093218,-0.4900286664290592,86.9,7832.0,0.9442378831138333,7551.610000000001,61340224.0,0.8418685028913286,241.0,1011.2999999999998,30.133333333333315,27.400000000000002,26.06666666666666,25.166666666666668,85.0,77.0,4.366666666666662,200.0,23.900000000000052,-0.845165568840509,-0.5343197762404047,15942.773666666666,620331.0,489753.0,4.066666666666666,1.155862827834478,0.14476925616968872,3.053996703678379,26.65555555555555,710.5929629629628,103.72272557379422,5.846343456749717,0.3333333333333333,0.8758700759423669,-0.48249582675244257,72.63333333333328,6605.333333333333,0.9189431340648123,5506.176666666671,45530346.666666664,0.7776312422116125,0,0,0,1,1
243,1008.8,32.0,29.1,27.4,25.4,86.0,84.0,1.5,220.0,35.3,-0.8631421280499115,-0.5049610547215202,16387.064,636056.0,592704.0,4.600000000000001,1.1678831690553588,0.15519285290935234,3.563882963939251,27.866666666666664,776.5511111111109,103.85386357181372,5.358941988364472,0,0.8674563547295968,-0.4975132889071807,82.5,7224.0,0.8728522036820547,6806.25,52186176.0,0.6650007546255591,242.0,1009.4333333333333,30.633333333333315,28.033333333333335,26.533333333333328,25.233333333333334,84.33333333333333,77.33333333333333,3.666666666666662,196.66666666666666,29.000000000000053,-0.854237785050934,-0.5196924750526716,16070.792333333331,605192.3333333334,496725.3333333333,4.1000000000000005,1.1541315915334038,0.14329017142935746,3.2433802671401324,27.099999999999994,734.7707407407406,103.73681653402922,5.647033085425086,0.3333333333333333,0.8716847928610539,-0.4900165656991528,73.66666666666661,6578.666666666667,0.9010703505675384,5673.473333333338,45142933.333333336,0.7342202077718767,0,0,1,0,1
244,1011.1,28.6,26.8,25.4,23.9,84.0,78.0,3.0,230.0,9.8,-0.8717063187093217,-0.4900286664290594,13651.918999999998,592704.0,474552.0,3.200000000000003,1.125984207638417,0.11865750443123803,2.2823823856765264,25.833333333333332,667.3611111111111,102.71114000040639,5.755742213586912,0,0.8631421280499114,-0.5049610547215204,75.0,6552.0,0.8917910115003352,5625.0,42928704.0,0.7092335509915728,243.0,1009.4333333333333,29.833333333333314,27.600000000000005,26.06666666666666,24.900000000000006,86.33333333333333,83.33333333333333,1.8666666666666618,226.66666666666666,28.26666666666672,-0.8630568721696866,-0.5049111777686984,15475.349,644576.3333333334,582909.3333333334,3.766666666666668,1.1438875358297464,0.13431424635480246,3.1758721791029743,26.7,713.624074074074,103.47026404177365,5.448419305470967,0.3333333333333333,0.86743493382961,-0.4975010033525868,81.4666666666666,7202.666666666667,0.9029603660987412,6660.953333333338,52151701.333333336,0.7387009361694871,0,0,0,1,1
245,1008.2,32.8,29.4,26.6,25.9,84.0,88.0,0.8,210.0,28.9,-0.8800122039735356,-0.4749510720670502,17373.978999999996,592704.0,681472.0,6.199999999999996,1.2330826604104261,0.20951726200846027,3.3638415951183864,28.23333333333333,797.121111111111,104.22448758146506,5.076423034634258,1,0.858763958275803,-0.5123714121284236,87.2,7392.0,0.8809523509880153,7603.84,54641664.0,0.6836868970862607,244.0,1009.3666666666664,31.133333333333315,28.433333333333337,26.466666666666658,25.066666666666666,84.66666666666667,83.33333333333333,1.7666666666666622,220.0,24.666666666666718,-0.871620216910923,-0.4899802644058766,15804.320666666667,607154.6666666666,582909.3333333334,4.666666666666667,1.1756500123680673,0.1611225397830167,3.0700356482447213,27.311111111111106,747.0111111111111,103.59649705122838,5.397035745528548,0.3333333333333333,0.8631208136851037,-0.5049485852523748,81.5666666666666,7056.0,0.8818651887234683,6678.363333333337,49918848.0,0.6859737342344645,0,0,1,0,1
246,1010.4,31.0,28.0,26.5,23.3,85.0,58.0,6.0,80.0,14.5,-0.888057322629493,-0.4597327394521046,12649.337000000001,614125.0,195112.0,4.5,1.1698112766108952,0.1568424337571214,2.6741486494265287,26.43333333333333,698.721111111111,102.20334773779469,6.023447592961033,0,0.854322169749827,-0.5197438121555155,52.0,4930.0,0.8321428274234705,2704.0,24304900.0,0.5762270246316504,245.0,1009.9,30.799999999999983,28.066666666666674,26.16666666666666,24.36666666666667,84.33333333333333,74.66666666666667,3.266666666666662,173.33333333333334,17.733333333333388,-0.8799252817707836,-0.47490415931607144,14558.411666666667,599844.3333333334,450378.6666666667,4.633333333333333,1.1762927148865794,0.16167240006560635,2.7734575434071473,26.833333333333332,721.0677777777778,103.04632510655539,5.618537613727401,0.3333333333333333,0.8587427520251806,-0.5123587596684865,71.39999999999993,6291.333333333333,0.8682953966372736,5310.946666666671,40625089.333333336,0.6563824909031616,1,0,0,0,0
247,1006.7,30.8,28.1,26.9,25.9,87.0,53.0,11.1,200.0,37.0,-0.8958392907349089,-0.4443781781046134,17373.978999999996,658503.0,148877.0,3.900000000000002,1.144981370075042,0.13538836619701483,3.6109179126442243,27.366666666666667,748.9344444444445,104.19411930043053,6.48218949916697,0,0.8498170915275279,-0.5270777086423721,41.9,4611.0,0.9217081522523788,1755.61,21261321.0,0.7830333982674235,246.0,1008.4333333333333,31.533333333333317,28.5,26.666666666666657,25.033333333333335,85.33333333333333,66.33333333333333,5.9666666666666615,163.33333333333334,26.800000000000054,-0.8879696057793125,-0.45968732987458943,15799.098333333333,621777.3333333334,341820.3333333333,4.866666666666666,1.1826251023654544,0.16724935398753196,3.2163027190630467,27.344444444444445,748.2588888888889,103.54065153989677,5.8606867089207535,0.3333333333333333,0.854301073184386,-0.5197309776421037,60.366666666666596,5644.333333333333,0.8782677768879549,4021.1500000000046,33402628.333333332,0.6809824399951118,0,0,1,0,0
248,1013.0,30.2,28.1,26.2,24.1,80.0,70.0,6.2,210.0,14.8,-0.9033558023246842,-0.4288919379124841,13997.521000000002,512000.0,343000.0,4.0,1.1526717117300873,0.14208247544583455,2.6946271807700692,26.766666666666666,716.4544444444444,102.91140837920841,6.236760903063325,0,0.8452490573530633,-0.5343725582809786,63.8,5600.0,0.8576512150302058,4070.4399999999996,31360000.0,0.6308587362716178,247.0,1010.0333333333333,30.666666666666647,28.066666666666674,26.533333333333328,24.433333333333337,84.0,60.333333333333336,7.766666666666662,163.33333333333334,22.10000000000005,-0.8957508052296954,-0.4443342851564007,14673.612333333333,594876.0,228996.33333333334,4.133333333333334,1.1558214528053414,0.14477109179999006,2.9932312476136076,26.855555555555554,721.37,103.10295847247788,6.24746599839711,0.0,0.8497961062101395,-0.5270646930262887,52.5666666666666,5047.0,0.870500731568685,2843.350000000004,25642073.666666668,0.6633730530568975,0,0,1,0,0
249,1011.5,30.5,27.4,25.5,23.8,76.0,53.0,10.1,50.0,28.6,-0.9106046300942162,-0.41327860778290443,13481.272,438976.0,148877.0,5.0,1.1960783844675142,0.1790481922332999,3.353406717825807,26.2,686.4399999999999,102.63759566395653,6.3959291548825625,0,0.8406184056344782,-0.5416278206559813,42.9,4028.0,0.8686131069849231,1840.4099999999999,16224784.0,0.6553587996255488,248.0,1010.4,30.499999999999982,27.86666666666667,26.199999999999992,24.600000000000005,81.0,58.666666666666664,9.133333333333328,153.33333333333334,26.800000000000054,-0.903266574384603,-0.42884957460000067,14950.924,536493.0,213584.66666666666,4.300000000000001,1.1645771554242146,0.15217301129204955,3.2196506037467003,26.777777777777782,717.2762962962964,103.24770778119849,6.371626519037619,0.0,0.8452281848383566,-0.534359362526444,49.53333333333327,4746.333333333333,0.8826574914225026,2555.4866666666708,22948701.666666668,0.6897503113881971,1,0,0,0,1
